Model,MDO3104
Firmware Version,1.10

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,2e-05,
Horizontal Delay,-2.18e-05,
Sample Interval,2e-08,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,5,500
Vertical Units,A,V
Vertical Offset,0,0
Vertical Scale,1,250
Vertical Position,-0.66,-0.66
,,
,,
,,
Label,,
TIME,CH1,CH2
2.980000e-06,0.0620312,-60.5078
3.000000e-06,0.05625,-59.6875
3.020000e-06,0.0653125,-60.1562
3.040000e-06,0.0659375,-60
3.060000e-06,0.059375,-58.2422
3.080000e-06,0.065625,-60.5078
3.100000e-06,0.0648437,-57.5781
3.120000e-06,0.0557813,-57.6172
3.140000e-06,0.0607813,-56.5234
3.160000e-06,0.0607813,-57.5
3.180000e-06,0.0546875,-57.7734
3.200000e-06,0.05875,-55.4688
3.220000e-06,0.0590625,-57.6172
3.240000e-06,0.0501563,-55.3125
3.260000e-06,0.0492187,-55.5859
3.280000e-06,0.0592187,-53.0078
3.300000e-06,0.0548437,-50.9375
3.320000e-06,0.0464062,-52.6953
3.340000e-06,0.0529688,-52.0312
3.360000e-06,0.0564062,-52.7344
3.380000e-06,0.058125,-51.9531
3.400000e-06,0.0532813,-49.4922
3.420000e-06,0.0509375,-52.3047
3.440000e-06,0.058125,-50.4297
3.460000e-06,0.0534375,-54.1406
3.480000e-06,0.0584375,-51.8359
3.500000e-06,0.0564062,-50.625
3.520000e-06,0.0573438,-49.0234
3.540000e-06,0.0514062,-51.1719
3.560000e-06,0.0539063,-46.6406
3.580000e-06,0.0517188,-46.9922
3.600000e-06,0.0429688,-48.5938
3.620000e-06,0.0540625,-45.625
3.640000e-06,0.0542187,-48.2422
3.660000e-06,0.0548437,-46.7578
3.680000e-06,0.0464062,-45.8203
3.700000e-06,0.050625,-46.25
3.720000e-06,0.0442187,-45.1953
3.740000e-06,0.050625,-45.0391
3.760000e-06,0.0417188,-45.4297
3.780000e-06,0.050625,-43.3594
3.800000e-06,0.043125,-42.3047
3.820000e-06,0.0429688,-43.9453
3.840000e-06,0.0376563,-45.2734
3.860000e-06,0.0448438,-44.2578
3.880000e-06,0.0404688,-43.4766
3.900000e-06,0.0453125,-43.7109
3.920000e-06,0.0428125,-42.8516
3.940000e-06,0.0403125,-40.2734
3.960000e-06,0.039375,-42.0312
3.980000e-06,0.0404688,-42.6562
4.000000e-06,0.040625,-41.6016
4.020000e-06,0.0423438,-38.75
4.040000e-06,0.05,-40.1172
4.060000e-06,0.03625,-39.5703
4.080000e-06,0.04,-39.6094
4.100000e-06,0.0434375,-39.1016
4.120000e-06,0.0453125,-39.5703
4.140000e-06,0.043125,-40.4688
4.160000e-06,0.036875,-36.7188
4.180000e-06,0.0379687,-39.3359
4.200000e-06,0.0378125,-39.9609
4.220000e-06,0.04625,-38.5156
4.240000e-06,0.0451563,-38.9062
4.260000e-06,0.0398438,-38.2422
4.280000e-06,0.0375,-36.0547
4.300000e-06,0.0448438,-35.7812
4.320000e-06,0.0428125,-38.3203
4.340000e-06,0.0390625,-37.5781
4.360000e-06,0.0445313,-33.3984
4.380000e-06,0.043125,-35.9375
4.400000e-06,0.0335937,-35.7031
4.420000e-06,0.033125,-36.0938
4.440000e-06,0.03875,-39.9219
4.460000e-06,0.0385937,-34.9219
4.480000e-06,0.0392187,-35.1562
4.500000e-06,0.0376563,-37.4609
4.520000e-06,0.0389063,-34.3359
4.540000e-06,0.0314062,-35.0391
4.560000e-06,0.031875,-34.6875
4.580000e-06,0.038125,-35.625
4.600000e-06,0.0303125,-35.3516
4.620000e-06,0.0423438,-32.3047
4.640000e-06,0.0415625,-32.5
4.660000e-06,0.035,-34.9219
4.680000e-06,0.0359375,-34.0234
4.700000e-06,0.0332813,-33.0469
4.720000e-06,0.04,-34.6484
4.740000e-06,0.0303125,-32.0703
4.760000e-06,0.0373438,-31.9922
4.780000e-06,0.0265625,-29.7266
4.800000e-06,0.0396875,-32.5
4.820000e-06,0.0389063,-31.0938
4.840000e-06,0.0421875,-28.125
4.860000e-06,0.0359375,-31.7188
4.880000e-06,0.0345313,-29.2969
4.900000e-06,0.0301562,-29.8438
4.920000e-06,0.0282813,-31.6406
4.940000e-06,0.0275,-32.4609
4.960000e-06,0.0389063,-29.1797
4.980000e-06,0.034375,-30.1953
5.000000e-06,0.0332813,-32.5391
5.020000e-06,0.021875,-29.3359
5.040000e-06,0.0335937,-30.4688
5.060000e-06,0.0448438,-30.1172
5.080000e-06,0.0310938,-28.2812
5.100000e-06,0.0348438,-28.0859
5.120000e-06,0.0289063,-29.2969
5.140000e-06,0.0351562,-31.6406
5.160000e-06,0.0242188,-26.0547
5.180000e-06,0.0339063,-29.0625
5.200000e-06,0.0321875,-28.7109
5.220000e-06,0.0345313,-27.0703
5.240000e-06,0.0328125,-29.4141
5.260000e-06,0.02875,-27.1484
5.280000e-06,0.0328125,-27.1875
5.300000e-06,0.0315625,-30.2734
5.320000e-06,0.0353125,-26.9141
5.340000e-06,0.033125,-26.3281
5.360000e-06,0.0315625,-25.4297
5.380000e-06,0.03125,-25.8984
5.400000e-06,0.0376563,-28.3984
5.420000e-06,0.033125,-26.9141
5.440000e-06,0.0298438,-27.3438
5.460000e-06,0.0251562,-23.5547
5.480000e-06,0.0328125,-27.7734
5.500000e-06,0.0254688,-26.9922
5.520000e-06,0.0295313,-26.1328
5.540000e-06,0.03,-24.6875
5.560000e-06,0.0303125,-25.8984
5.580000e-06,0.0334375,-24.2578
5.600000e-06,0.0254688,-25.5469
5.620000e-06,0.0332813,-24.7266
5.640000e-06,0.0284375,-23.9844
5.660000e-06,0.0321875,-25.1172
5.680000e-06,0.0228125,-24.6094
5.700000e-06,0.0328125,-23.9453
5.720000e-06,0.0296875,-25.4297
5.740000e-06,0.0325,-24.3359
5.760000e-06,0.0285937,-25.0781
5.780000e-06,0.0251562,-23.4766
5.800000e-06,0.0367188,-22.6562
5.820000e-06,0.0315625,-24.0625
5.840000e-06,0.03,-25.1953
5.860000e-06,0.0253125,-22.1094
5.880000e-06,0.0260938,-21.9922
5.900000e-06,0.0176563,-24.2969
5.920000e-06,0.0226563,-22.2266
5.940000e-06,0.0251562,-22.3828
5.960000e-06,0.0278125,-23.2812
5.980000e-06,0.0239063,-22.5
6.000000e-06,0.0271875,-22.5391
6.020000e-06,0.021875,-22.8125
6.040000e-06,0.03375,-24.4141
6.060000e-06,0.02875,-21.9922
6.080000e-06,0.0273438,-22.5391
6.100000e-06,0.0240625,-20.8594
6.120000e-06,0.0215625,-20.625
6.140000e-06,0.0270313,-20.4688
6.160000e-06,0.0253125,-23.8281
6.180000e-06,0.0254688,-21.7188
6.200000e-06,0.026875,-21.9141
6.220000e-06,0.0260938,-18.2422
6.240000e-06,0.0234375,-21.3281
6.260000e-06,0.0271875,-23.0469
6.280000e-06,0.0248438,-19.9609
6.300000e-06,0.0315625,-19.5703
6.320000e-06,0.0276563,-20.7812
6.340000e-06,0.0195312,-22.5391
6.360000e-06,0.0290625,-20.8203
6.380000e-06,0.0214063,-21.2109
6.400000e-06,0.0223437,-20.9375
6.420000e-06,0.0167188,-21.8359
6.440000e-06,0.0260938,-19.1797
6.460000e-06,0.0335937,-22.2266
6.480000e-06,0.0175,-20.3125
6.500000e-06,0.0240625,-18.7109
6.520000e-06,0.0267188,-17.1484
6.540000e-06,0.021875,-18.8281
6.560000e-06,0.0254688,-19.0234
6.580000e-06,0.0178125,-18.125
6.600000e-06,0.021875,-20.1562
6.620000e-06,0.0271875,-19.4141
6.640000e-06,0.0214063,-18.1641
6.660000e-06,0.0215625,-18.2031
6.680000e-06,0.0214063,-19.6875
6.700000e-06,0.0210938,-18.1641
6.720000e-06,0.0257812,-20
6.740000e-06,0.0235937,-18.3984
6.760000e-06,0.0201562,-18.7109
6.780000e-06,0.0221875,-17.8906
6.800000e-06,0.0209375,-17.4219
6.820000e-06,0.0207812,-17.8516
6.840000e-06,0.0234375,-19.3359
6.860000e-06,0.0223437,-16.7969
6.880000e-06,0.024375,-17.4219
6.900000e-06,0.0253125,-17.9297
6.920000e-06,0.023125,-19.4531
6.940000e-06,0.0214063,-16.5625
6.960000e-06,0.0228125,-18.2031
6.980000e-06,0.0146875,-17.9688
7.000000e-06,0.0196875,-17.1094
7.020000e-06,0.0251562,-19.0234
7.040000e-06,0.0160938,-18.3594
7.060000e-06,0.0175,-18.5547
7.080000e-06,0.028125,-17.0703
7.100000e-06,0.0215625,-16.0547
7.120000e-06,0.0198438,-14.5703
7.140000e-06,0.0154688,-18.0078
7.160000e-06,0.0278125,-16.6016
7.180000e-06,0.0292188,-16.3672
7.200000e-06,0.0157812,-16.4453
7.220000e-06,0.019375,-14.4922
7.240000e-06,0.0203125,-16.8359
7.260000e-06,0.0207812,-16.1719
7.280000e-06,0.0228125,-15.2344
7.300000e-06,0.0292188,-17.6562
7.320000e-06,0.0221875,-15.3125
7.340000e-06,0.0232813,-19.0234
7.360000e-06,0.0192188,-16.6406
7.380000e-06,0.0173437,-15.625
7.400000e-06,0.024375,-16.5234
7.420000e-06,0.0209375,-16.875
7.440000e-06,0.0207812,-14.7266
7.460000e-06,0.0178125,-18.0078
7.480000e-06,0.0192188,-16.9922
7.500000e-06,0.0248438,-14.4531
7.520000e-06,0.0220313,-15.0391
7.540000e-06,0.0245313,-18.2031
7.560000e-06,0.0167188,-15.0391
7.580000e-06,0.0245313,-13.7891
7.600000e-06,0.02125,-15.9766
7.620000e-06,0.0210938,-13.8281
7.640000e-06,0.0175,-14.4531
7.660000e-06,0.02,-14.6875
7.680000e-06,0.023125,-15.8984
7.700000e-06,0.0196875,-15.9766
7.720000e-06,0.0203125,-15.3516
7.740000e-06,0.0192188,-14.4922
7.760000e-06,0.0225,-13.7891
7.780000e-06,0.0195312,-15.3906
7.800000e-06,0.0176563,-15.0781
7.820000e-06,0.0196875,-14.9219
7.840000e-06,0.019375,-13.5938
7.860000e-06,0.0235937,-12.3828
7.880000e-06,0.0203125,-13.5547
7.900000e-06,0.0135938,-14.4141
7.920000e-06,0.0220313,-13.0469
7.940000e-06,0.0190625,-14.1797
7.960000e-06,0.0178125,-15.0391
7.980000e-06,0.0273438,-12.0312
8.000000e-06,0.0175,-14.6094
8.020000e-06,0.0175,-15.7812
8.040000e-06,0.0267188,-15.7031
8.060000e-06,0.00984375,-14.7656
8.080000e-06,0.0192188,-13.9062
8.100000e-06,0.0134375,-13.9453
8.120000e-06,0.0185937,-13.5156
8.140000e-06,0.0175,-14.4922
8.160000e-06,0.015,-12.9297
8.180000e-06,0.0139063,-13.3984
8.200000e-06,0.0253125,-13.0078
8.220000e-06,0.0145312,-12.2656
8.240000e-06,0.0114063,-12.6562
8.260000e-06,0.0195312,-13.2422
8.280000e-06,0.020625,-14.375
8.300000e-06,0.0157812,-11.9141
8.320000e-06,0.0142188,-12.3828
8.340000e-06,0.0214063,-13.4766
8.360000e-06,0.0179687,-11.7969
8.380000e-06,0.013125,-14.1797
8.400000e-06,0.0192188,-13.5938
8.420000e-06,0.00546875,-11.8359
8.440000e-06,0.0201562,-11.2109
8.460000e-06,0.0134375,-9.64844
8.480000e-06,0.0192188,-14.4531
8.500000e-06,0.0117188,-11.0547
8.520000e-06,0.0153125,-12.8125
8.540000e-06,0.0140625,-11.9922
8.560000e-06,0.0175,-10.4297
8.580000e-06,0.0175,-13.0078
8.600000e-06,0.0198438,-12.0703
8.620000e-06,0.016875,-13.6328
8.640000e-06,0.0107812,-10.625
8.660000e-06,0.0109375,-11.6016
8.680000e-06,0.0109375,-12.2266
8.700000e-06,0.0182813,-11.1328
8.720000e-06,0.015,-13.5156
8.740000e-06,0.0220313,-13.5156
8.760000e-06,0.0129687,-10.625
8.780000e-06,0.0195312,-11.7578
8.800000e-06,0.009375,-9.41406
8.820000e-06,0.00875,-14.0625
8.840000e-06,0.0126563,-8.08594
8.860000e-06,0.0175,-11.0547
8.880000e-06,0.01125,-10.1562
8.900000e-06,0.0195312,-10.2344
8.920000e-06,0.0179687,-12.1875
8.940000e-06,0.0192188,-11.9141
8.960000e-06,0.0178125,-8.94531
8.980000e-06,0.0173437,-10.7812
9.000000e-06,0.0164063,-11.7969
9.020000e-06,0.01875,-11.9141
9.040000e-06,0.0170313,-9.41406
9.060000e-06,0.0164063,-10.4297
9.080000e-06,0.01625,-7.8125
9.100000e-06,0.0115625,-10.2734
9.120000e-06,0.0221875,-10.4688
9.140000e-06,0.0217188,-11.1328
9.160000e-06,0.0175,-9.10156
9.180000e-06,0.00953125,-11.1328
9.200000e-06,0.008125,-10.6641
9.220000e-06,0.0109375,-11.2109
9.240000e-06,0.0103125,-9.84375
9.260000e-06,0.0192188,-11.0938
9.280000e-06,0.015625,-10.5859
9.300000e-06,0.0139063,-10.8594
9.320000e-06,0.0203125,-8.75
9.340000e-06,0.0135938,-11.0547
9.360000e-06,0.0154688,-10.5859
9.380000e-06,0.0179687,-11.0547
9.400000e-06,0.0101562,-10.8594
9.420000e-06,0.0107812,-10.5859
9.440000e-06,0.018125,-10.3906
9.460000e-06,0.0114063,-10.5078
9.480000e-06,0.0173437,-9.21875
9.500000e-06,0.0185937,-10.625
9.520000e-06,0.00515625,-8.86719
9.540000e-06,0.01875,-11.6797
9.560000e-06,0.00890625,-10.7031
9.580000e-06,0.0142188,-10.5859
9.600000e-06,0.0151562,-11.875
9.620000e-06,0.0157812,-8.86719
9.640000e-06,0.018125,-8.82812
9.660000e-06,0.0184375,-10.9766
9.680000e-06,0.0167188,-10.5078
9.700000e-06,0.0182813,-9.92188
9.720000e-06,0.0184375,-9.72656
9.740000e-06,0.0189063,-9.57031
9.760000e-06,0.0140625,-9.21875
9.780000e-06,0.015625,-11.7188
9.800000e-06,0.0164063,-7.85156
9.820000e-06,0.0221875,-9.14062
9.840000e-06,0.015625,-10.9766
9.860000e-06,0.0059375,-9.10156
9.880000e-06,0.0135938,-11.6406
9.900000e-06,0.00828125,-8.59375
9.920000e-06,0.0132813,-9.80469
9.940000e-06,0.0154688,-9.96094
9.960000e-06,0.0207812,-8.94531
9.980000e-06,0.0217188,-9.88281
1.000000e-05,0.0125,-7.57812
1.002000e-05,0.0182813,-9.14062
1.004000e-05,0.0121875,-11.1719
1.006000e-05,0.013125,-8.55469
1.008000e-05,0.0096875,-8.71094
1.010000e-05,0.018125,-8.4375
1.012000e-05,0.00828125,-8.28125
1.014000e-05,0.0165625,-10.2734
1.016000e-05,0.0104688,-9.96094
1.018000e-05,0.01875,-8.90625
1.020000e-05,0.0123437,-10
1.022000e-05,0.0103125,-6.60156
1.024000e-05,0.016875,-9.41406
1.026000e-05,0.0065625,-10.9766
1.028000e-05,0.0148438,-8.71094
1.030000e-05,0.00671875,-7.89062
1.032000e-05,0.0078125,-4.88281
1.034000e-05,0.0167188,-8.47656
1.036000e-05,0.0160938,-8.28125
1.038000e-05,0.0114063,-9.64844
1.040000e-05,0.0157812,-7.1875
1.042000e-05,0.00890625,-7.8125
1.044000e-05,0.0175,-8.51562
1.046000e-05,0.0103125,-5.97656
1.048000e-05,0.0178125,-9.76562
1.050000e-05,0.0132813,-9.29688
1.052000e-05,0.0123437,-8.04688
1.054000e-05,0.0084375,-8.28125
1.056000e-05,0.0128125,-5.97656
1.058000e-05,0.0135938,-9.0625
1.060000e-05,0.01375,-10.1172
1.062000e-05,0.0139063,-9.64844
1.064000e-05,0.00984375,-9.41406
1.066000e-05,0.0104688,-9.41406
1.068000e-05,0.0159375,-9.60938
1.070000e-05,0.0170313,-8.39844
1.072000e-05,0.0148438,-8.20312
1.074000e-05,0.0090625,-8.67188
1.076000e-05,0.0126563,-8.71094
1.078000e-05,0.0065625,-9.45312
1.080000e-05,0.00609375,-6.95312
1.082000e-05,0.0142188,-8.94531
1.084000e-05,0.0154688,-8.00781
1.086000e-05,0.0139063,-8.28125
1.088000e-05,0.0151562,-10.1562
1.090000e-05,0.01125,-9.45312
1.092000e-05,0.0132813,-10.625
1.094000e-05,0.009375,-6.52344
1.096000e-05,0.0184375,-7.92969
1.098000e-05,0.0204688,-8.94531
1.100000e-05,0.0157812,-8.98438
1.102000e-05,0.0173437,-7.77344
1.104000e-05,0.00609375,-4.72656
1.106000e-05,0.0117188,-6.25
1.108000e-05,0.0167188,-5.50781
1.110000e-05,0.0210938,-6.75781
1.112000e-05,0.0096875,-5.19531
1.114000e-05,0.0142188,-9.49219
1.116000e-05,0.0190625,-7.22656
1.118000e-05,0.0176563,-8.86719
1.120000e-05,0.0132813,-9.375
1.122000e-05,0.010625,-7.53906
1.124000e-05,0.0229687,-6.21094
1.126000e-05,0.0176563,-8.32031
1.128000e-05,0.011875,-7.30469
1.130000e-05,0.0084375,-7.92969
1.132000e-05,0.011875,-5.97656
1.134000e-05,0.0185937,-8.16406
1.136000e-05,0.0128125,-7.42188
1.138000e-05,0.00953125,-7.1875
1.140000e-05,0.0123437,-7.22656
1.142000e-05,0.0103125,-7.03125
1.144000e-05,0.0196875,-8.35938
1.146000e-05,0.0167188,-7.65625
1.148000e-05,0.0114063,-8.04688
1.150000e-05,0.0182813,-8.4375
1.152000e-05,0.0128125,-7.1875
1.154000e-05,0.0126563,-5.50781
1.156000e-05,0.0142188,-5.19531
1.158000e-05,0.00953125,-8.125
1.160000e-05,0.0142188,-6.52344
1.162000e-05,0.0223437,-6.21094
1.164000e-05,0.0167188,-8.75
1.166000e-05,0.0175,-5.97656
1.168000e-05,0.00734375,-6.67969
1.170000e-05,0.00875,-9.29688
1.172000e-05,0.013125,-6.13281
1.174000e-05,0.0148438,-8.39844
1.176000e-05,0.0142188,-6.5625
1.178000e-05,0.013125,-7.77344
1.180000e-05,0.0182813,-6.32812
1.182000e-05,0.0109375,-6.75781
1.184000e-05,0.015,-8.125
1.186000e-05,0.0120313,-5.39062
1.188000e-05,0.0139063,-5.89844
1.190000e-05,0.00546875,-5.42969
1.192000e-05,0.0117188,-7.92969
1.194000e-05,0.0160938,-6.01562
1.196000e-05,0.01,-8.78906
1.198000e-05,0.0139063,-7.57812
1.200000e-05,0.01875,-4.17969
1.202000e-05,0.0117188,-7.38281
1.204000e-05,0.0129687,-3.94531
1.206000e-05,0.0203125,-5.70312
1.208000e-05,0.0151562,-6.75781
1.210000e-05,0.0140625,-5
1.212000e-05,0.004375,-5.46875
1.214000e-05,0.0154688,-4.41406
1.216000e-05,0.0101562,-3.67188
1.218000e-05,0.0148438,-7.46094
1.220000e-05,0.0139063,-6.95312
1.222000e-05,0.0132813,-5.70312
1.224000e-05,0.0125,-4.72656
1.226000e-05,0.0104688,-5.39062
1.228000e-05,0.00828125,-4.72656
1.230000e-05,0.0128125,-6.67969
1.232000e-05,0.0182813,-4.375
1.234000e-05,0.0171875,-7.03125
1.236000e-05,0.0192188,-5.625
1.238000e-05,0.00875,-5
1.240000e-05,0.01125,-4.72656
1.242000e-05,0.0125,-5.78125
1.244000e-05,0.0009375,-4.45312
1.246000e-05,0.01875,-5.625
1.248000e-05,0.0165625,-2.89062
1.250000e-05,0.009375,-8.90625
1.252000e-05,0.0165625,-6.67969
1.254000e-05,0.00453125,-5.50781
1.256000e-05,0.0185937,-6.13281
1.258000e-05,0.0129687,-8.51562
1.260000e-05,0.0148438,-6.36719
1.262000e-05,0.0198438,-5.3125
1.264000e-05,0.0115625,-7.57812
1.266000e-05,0.015625,-8.125
1.268000e-05,0.0117188,-5.50781
1.270000e-05,0.0157812,-4.60938
1.272000e-05,0.0142188,-5.85938
1.274000e-05,0.01,-6.17188
1.276000e-05,0.00984375,-4.76562
1.278000e-05,0.010625,-4.0625
1.280000e-05,0.0204688,-5.27344
1.282000e-05,0.0151562,-6.32812
1.284000e-05,0.01625,-5.46875
1.286000e-05,0.0157812,-5.07812
1.288000e-05,0.0071875,-7.1875
1.290000e-05,0.006875,-6.64062
1.292000e-05,0.0132813,-5.11719
1.294000e-05,0.0148438,-5.35156
1.296000e-05,0.0103125,-5.625
1.298000e-05,0.0128125,-5.39062
1.300000e-05,0.0125,-6.13281
1.302000e-05,0.0084375,-3.71094
1.304000e-05,0.00609375,-3.55469
1.306000e-05,0.0145312,-4.33594
1.308000e-05,0.0115625,-1.67969
1.310000e-05,0.013125,-4.80469
1.312000e-05,0.00609375,-5.23438
1.314000e-05,0.0157812,-5.70312
1.316000e-05,0.0198438,-6.99219
1.318000e-05,0.00703125,-4.92188
1.320000e-05,0.0071875,-7.22656
1.322000e-05,0.00796875,-5.54688
1.324000e-05,0.0123437,-5.78125
1.326000e-05,0.0204688,-5.50781
1.328000e-05,0.0173437,-7.5
1.330000e-05,0.0059375,-4.72656
1.332000e-05,0.011875,-4.92188
1.334000e-05,0.0129687,-5.78125
1.336000e-05,0.0185937,-8.20312
1.338000e-05,0.0151562,-7.34375
1.340000e-05,0.0059375,-6.64062
1.342000e-05,0.010625,-5.74219
1.344000e-05,0.0109375,-4.02344
1.346000e-05,0.0190625,-6.21094
1.348000e-05,0.00859375,-4.49219
1.350000e-05,0.0101562,-5.89844
1.352000e-05,0.0053125,-5.19531
1.354000e-05,0.00703125,-3.35938
1.356000e-05,0.0125,-5.39062
1.358000e-05,0.0125,-7.03125
1.360000e-05,0.013125,-5.625
1.362000e-05,0.0145312,-3.75
1.364000e-05,0.0164063,-4.96094
1.366000e-05,0.005625,-7.96875
1.368000e-05,0.0160938,-6.17188
1.370000e-05,0.0126563,-2.77344
1.372000e-05,0.0146875,-7.10938
1.374000e-05,0.01375,-4.17969
1.376000e-05,0.0198438,-4.57031
1.378000e-05,0.0110938,-4.25781
1.380000e-05,0.0096875,-4.17969
1.382000e-05,0.01375,-2.85156
1.384000e-05,0.0128125,-6.64062
1.386000e-05,0.0132813,-4.21875
1.388000e-05,0.00953125,-3.125
1.390000e-05,0.0129687,-3.94531
1.392000e-05,0.00890625,-4.02344
1.394000e-05,0.00359375,-8.82812
1.396000e-05,0.00984375,-6.05469
1.398000e-05,0.0126563,-3.71094
1.400000e-05,0.0178125,-5.03906
1.402000e-05,0.0179687,-7.85156
1.404000e-05,0.0184375,-3.08594
1.406000e-05,0.00046875,-5.39062
1.408000e-05,0.0103125,-4.76562
1.410000e-05,0.0084375,-5.42969
1.412000e-05,0.014375,-4.6875
1.414000e-05,0.0078125,-5.50781
1.416000e-05,0.00375,-2.5
1.418000e-05,0.0132813,-5.19531
1.420000e-05,0.0053125,-5.19531
1.422000e-05,0.0103125,-5.78125
1.424000e-05,0.008125,-3.75
1.426000e-05,0.0146875,-5
1.428000e-05,0.0125,-6.36719
1.430000e-05,-0.00015625,-4.80469
1.432000e-05,0.015,-1.17188
1.434000e-05,0.0096875,-6.91406
1.436000e-05,0.015,-5.15625
1.438000e-05,0.0126563,-4.76562
1.440000e-05,0.00921875,-4.25781
1.442000e-05,0.0164063,-6.25
1.444000e-05,0.0146875,-6.32812
1.446000e-05,0.00953125,-4.60938
1.448000e-05,0.006875,-3.4375
1.450000e-05,0.0078125,-7.38281
1.452000e-05,0.0110938,-1.875
1.454000e-05,0.00625,-5.42969
1.456000e-05,0.0125,-3.35938
1.458000e-05,0.005625,-3.20312
1.460000e-05,0.0107812,-2.92969
1.462000e-05,0.0151562,-5.50781
1.464000e-05,0.00953125,-3.00781
1.466000e-05,0.0120313,-5
1.468000e-05,0.0151562,-1.44531
1.470000e-05,0.009375,-3.04688
1.472000e-05,0.0146875,-6.36719
1.474000e-05,0.0140625,-5.3125
1.476000e-05,0.0171875,-3.86719
1.478000e-05,0.013125,-4.17969
1.480000e-05,0.0110938,-4.88281
1.482000e-05,0.009375,-4.375
1.484000e-05,0.00671875,-4.76562
1.486000e-05,0.0075,-4.17969
1.488000e-05,0.0164063,-4.92188
1.490000e-05,0.0125,-4.92188
1.492000e-05,0.00359375,-3.35938
1.494000e-05,0.0126563,-4.6875
1.496000e-05,0.00984375,-3.08594
1.498000e-05,0.0121875,-3.00781
1.500000e-05,0.0139063,-2.8125
1.502000e-05,0.00796875,-3.55469
1.504000e-05,0.0034375,-5.42969
1.506000e-05,0.0192188,-3.4375
1.508000e-05,0.011875,-4.45312
1.510000e-05,0.0096875,-4.41406
1.512000e-05,0.008125,-3.08594
1.514000e-05,0.0107812,-3.00781
1.516000e-05,0.0114063,-6.64062
1.518000e-05,0.0201562,-4.10156
1.520000e-05,0.00453125,-3.20312
1.522000e-05,0.0103125,-3.78906
1.524000e-05,0.0146875,-3.39844
1.526000e-05,0.0075,-3.98438
1.528000e-05,0.00921875,-5.74219
1.530000e-05,0.0128125,-5.23438
1.532000e-05,0.00390625,-4.53125
1.534000e-05,0.00796875,-3.78906
1.536000e-05,0.0142188,-3.32031
1.538000e-05,0.01375,-4.0625
1.540000e-05,0.0015625,-3.90625
1.542000e-05,0.00171875,-4.14062
1.544000e-05,0.0140625,-3.51562
1.546000e-05,0.0146875,-4.60938
1.548000e-05,0.00546875,-4.6875
1.550000e-05,0.01,-4.375
1.552000e-05,0.0154688,-4.6875
1.554000e-05,0.0059375,-2.26562
1.556000e-05,0.008125,-5.3125
1.558000e-05,0.00546875,-2.30469
1.560000e-05,0.0171875,-2.03125
1.562000e-05,0.0139063,-1.25
1.564000e-05,0.015625,-1.17188
1.566000e-05,0.0084375,-2.30469
1.568000e-05,0.008125,-4.29688
1.570000e-05,0.00515625,-2.8125
1.572000e-05,0.0128125,-3.28125
1.574000e-05,0.0046875,-4.41406
1.576000e-05,0.0151562,-2.57812
1.578000e-05,0.010625,-5.58594
1.580000e-05,0.00890625,-3.24219
1.582000e-05,0.0075,-5.58594
1.584000e-05,0.0159375,-1.13281
1.586000e-05,0.013125,-4.25781
1.588000e-05,0.009375,-1.79688
1.590000e-05,0.00421875,-2.92969
1.592000e-05,0.0145312,-3.94531
1.594000e-05,0.008125,-2.38281
1.596000e-05,0.0084375,-0.078125
1.598000e-05,0.0025,-3.86719
1.600000e-05,0.005625,-2.77344
1.602000e-05,0.00953125,-4.64844
1.604000e-05,0.0103125,-4.84375
1.606000e-05,0.0075,-2.73438
1.608000e-05,0.0115625,-3.16406
1.610000e-05,0.00921875,-3.75
1.612000e-05,0.016875,-1.71875
1.614000e-05,0.016875,-2.8125
1.616000e-05,0.008125,-4.10156
1.618000e-05,0.01125,-3.39844
1.620000e-05,0.0103125,-5.42969
1.622000e-05,0.0132813,-1.17188
1.624000e-05,0.0109375,-2.57812
1.626000e-05,0.0107812,-3.71094
1.628000e-05,0.00546875,-1.60156
1.630000e-05,-0.00578125,-4.21875
1.632000e-05,0.00796875,-2.03125
1.634000e-05,0.0160938,-3.39844
1.636000e-05,0.0034375,-3.35938
1.638000e-05,0.00953125,-3.75
1.640000e-05,0.0142188,-3.55469
1.642000e-05,0.00921875,-1.25
1.644000e-05,0.0210938,-1.17188
1.646000e-05,0.0107812,-6.17188
1.648000e-05,0.0114063,-2.1875
1.650000e-05,0.00796875,-4.02344
1.652000e-05,0.02,-3.59375
1.654000e-05,0.0040625,-4.57031
1.656000e-05,0.0071875,-2.34375
1.658000e-05,0.00703125,-2.89062
1.660000e-05,0.0101562,-1.71875
1.662000e-05,0.0164063,-3.00781
1.664000e-05,0.00796875,-4.60938
1.666000e-05,0.0115625,-3.16406
1.668000e-05,0.0110938,-3.47656
1.670000e-05,0.0123437,-4.64844
1.672000e-05,0.005,-3.47656
1.674000e-05,0.013125,-5.58594
1.676000e-05,0.0178125,-3.90625
1.678000e-05,0.00859375,-2.96875
1.680000e-05,0.0170313,-1.48438
1.682000e-05,0.00609375,-3.08594
1.684000e-05,0.00890625,-5.3125
1.686000e-05,0.0140625,-5.03906
1.688000e-05,0.0123437,-0.859375
1.690000e-05,0.0109375,-3.78906
1.692000e-05,0.00359375,-3.00781
1.694000e-05,0.00234375,-2.57812
1.696000e-05,0.0117188,-4.49219
1.698000e-05,0.00953125,-4.0625
